Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
255.9964,67.7173,2.059612,1.545107,1.611189,1.654978,1.471165,1.481958,1.488254,1681.687
256.1488,66.77584,2.059609,1.64834,1.605234,1.650132,1.463013,1.472569,1.47922,1682.776
256.3012,68.46715,2.04871,1.658738,1.601582,1.653837,1.46782,1.477826,1.484922,1684.893
256.4536,68.74762,2.039287,1.645416,1.603905,1.649264,1.46815,1.481427,1.491398,1686.697
256.606,69.65247,2.050183,1.53944,1.606667,1.647861,1.463036,1.478012,1.487696,1691.925
256.7584,69.5355,2.069228,1.606969,1.61119,1.653203,1.459094,1.475439,1.48256,1688.795
256.9108,70.82602,2.066297,1.559353,1.614549,1.661311,1.459213,1.476142,1.483197,1682.114
257.0632,72.43829,2.066352,1.575248,1.620626,1.678955,1.474549,1.488775,1.493007,1674.214
257.2156,73.33327,2.050571,1.589225,1.633083,1.682223,1.490963,1.505587,1.510675,1672.969
257.368,72.38517,2.059335,1.647566,1.644204,1.695741,1.510735,1.52617,1.533882,1676.645
257.5204,69.63229,2.056093,1.566249,1.644086,1.701472,1.521966,1.539109,1.547582,1674.051
257.6728,67.40467,2.054622,1.670798,1.655941,1.715443,1.526871,1.544035,1.555256,1668.205
257.8252,67.06161,2.067282,1.696347,1.663583,1.727833,1.543141,1.555363,1.567359,1666.155
257.9776,67.61296,2.070425,1.799528,1.677562,1.748789,1.553908,1.562324,1.576659,1665.095
258.13,69.4184,2.082089,1.797837,1.699021,1.758707,1.556403,1.568251,1.579885,1665.036
258.2824,70.26886,2.079854,1.767103,1.715605,1.772019,1.57032,1.586228,1.59036,1663.341
258.4348,72.6742,2.097151,1.768755,1.727976,1.78674,1.591639,1.608986,1.609222,1665.375
258.5872,69.96321,2.107905,1.828309,1.753787,1.793534,1.610415,1.621463,1.618746,1671.333
258.7396,68.38683,2.103349,1.85368,1.767652,1.796786,1.638124,1.639198,1.635615,1675.109
258.892,68.10584,2.095646,1.904213,1.793539,1.808474,1.695718,1.683071,1.676676,1673.025
259.0444,68.91437,2.106016,2.054156,1.808388,1.810829,1.763856,1.747163,1.740033,1661.592
259.1968,68.17538,2.121719,1.934196,1.820119,1.818159,1.778289,1.768648,1.769745,1653.578
259.3492,65.70914,2.118519,2.017265,1.83143,1.825405,1.775574,1.781867,1.783242,1656.739
259.5016,66.42953,2.104905,2.042997,1.839086,1.830108,1.798573,1.82307,1.830308,1678.884
259.654,67.61496,2.099121,1.908531,1.840437,1.844422,1.769803,1.811463,1.834602,1698.397
259.8064,68.38459,2.107388,1.848521,1.830085,1.851926,1.69885,1.739353,1.76734,1704.379
259.9588,70.15474,2.09845,1.734614,1.815869,1.847453,1.647605,1.678425,1.701087,1706.217
260.1112,71.65878,2.082181,1.740671,1.805162,1.8421,1.624052,1.644435,1.657717,1708.259
260.2636,70.62512,2.073753,1.758346,1.794933,1.83692,1.623691,1.639863,1.650323,1718.458
